Ticker,TickerType,Company,Traded,Transaction,Trade_Size_USD,Status,Subholding,Description,Name,BioGuideID,Filed,Party,District,Chamber,Comments,Quiver_Upload_Time,excess_return,State,last_modified
CLF,Stock Option,Cleveland-Cliffs Inc. Common Stock,2021-11-08,Sale (Full),"$15,001 - $50,000",New,,Option Type: Call Strike price: $27.00  Expires: 01/20/2023,"Tuberville, Tommy",T000278,2021-12-10,R,,Senate,,2021-12-11,-92.5824654669156,Alabama,2023-08-28
F,Stock Option,Ford Motor Company Common Stock,2021-11-05,Purchase,"$1,001 - $15,000",New,,Option Type: Short Sale Strike price: $17.00  Expires: 09/16/2022,"Tuberville, Tommy",T000278,2021-12-10,R,,Senate,,2021-12-11,-74.9617299772631,Alabama,2023-08-28
F,Stock Option,Ford Motor Company Common Stock,2021-11-05,Purchase,"$1,001 - $15,000",New,,Option Type: Short Sale Strike price: $17.00  Expires: 09/16/2022,"Tuberville, Tommy",T000278,2021-12-10,R,,Senate,,2021-12-11,-74.9617299772631,Alabama,2023-08-28
SSYS,Stock Option,"Stratasys, Ltd. - Common Stock",2021-11-04,Sale (Full),"$1,001 - $15,000",New,,Option Type: Short Sale Strike price: $40.00  Expires: 03/18/2022,"Tuberville, Tommy",T000278,2021-12-10,R,,Senate,,2021-12-11,-117.154913985932,Alabama,2023-08-28
GNRC,OP,GENERAC HOLDLINGS INC.,2021-11-03,Purchase,"$1,001 - $15,000",NEW,BROKERAGE ACCOUNT,CALL OPTIONS; STRIKE PRICE $450; EXPIRES 12/17/21,James R. Langevin,L000559,2021-12-13,D, RI02,House,,2021-12-14,-109.497305192702,Rhode Island,2023-11-16
SCCO,Stock Option,Southern Copper Corporation Common Stock,2021-11-02,Purchase,"$1,001 - $15,000",New,,Option Type: Short Sale Strike price: $55.00  Expires: 06/17/2022,"Tuberville, Tommy",T000278,2021-12-10,R,,Senate,,2021-12-11,67.8461969172492,Alabama,2023-08-28
SCCO,Stock Option,Southern Copper Corporation Common Stock,2021-11-02,Sale (Full),"$1,001 - $15,000",New,,Option Type: Call Strike price: $65.00  Expires: 06/17/2022,"Tuberville, Tommy",T000278,2021-12-10,R,,Senate,,2021-12-11,67.8461969172492,Alabama,2023-08-28
Z,OP,"ZILLOW GROUP, INC. - CLASS C CAPITAL STOCK",2021-11-02,Purchase,"$1,001 - $15,000",NEW,BROKERAGE ACCOUNT,CALL OPTIONS; STRIKE PRICE $85; EXPIRES 12/17/21,James R. Langevin,L000559,2021-12-13,D, RI02,House,,2021-12-14,-64.4237726233555,Rhode Island,2023-11-16
SCCO,Stock Option,Southern Copper Corporation Common Stock,2021-11-02,Sale (Full),"$1,001 - $15,000",New,,Option Type: Short Sale Strike price: $55.00  Expires: 06/17/2022,"Tuberville, Tommy",T000278,2021-12-10,R,,Senate,,2021-12-11,67.8461969172492,Alabama,2023-08-28
Z,OP,"ZILLOW GROUP, INC. - CLASS C CAPITAL STOCK",2021-10-28,Sale,"$1,001 - $15,000",NEW,BROKERAGE ACCOUNT,CALL OPTIONS; STRIKE PRICE $84; EXPIRES 11/12/21,James R. Langevin,L000559,2021-11-15,D, RI02,House,,2021-11-16,-74.4082033016465,Rhode Island,2023-11-16
COIN,OP,"COINBASE GLOBAL, INC. - CLASS A",2021-10-28,Sale,"$1,001 - $15,000",NEW,ROLLOVER IRA,CALL,Marie Newman,N000192,2021-11-07,D, IL03,House,,2021-11-08,-67.7417691594817,Illinois,2023-11-16
QCOM,Stock Option,QUALCOMM Incorporated - Common Stock,2021-10-26,Sale (Full),"$1,001 - $15,000",New,,Option Type: Put Strike price: $130.00  Expires: 06/17/2022,"Tuberville, Tommy",T000278,2021-11-10,R,,Senate,,2021-11-10,-22.1808063052891,Alabama,2023-08-28
X,Stock Option,United States Steel Corporation Common Stock,2021-10-21,Sale (Full),"$1,001 - $15,000",New,,Option Type: Put Strike price: $22.00  Expires: 06/17/2022,"Tuberville, Tommy",T000278,2021-11-10,R,,Senate,,2021-11-10,115.180353702822,Alabama,2023-08-28
FB,OP,"META PLATFORMS, INC. - CLASS A",2021-10-19,Sale,"$1,001 - $15,000",NEW,BROKERAGE ACCOUNT,FORMERLY KNOWN AS FACEBOOK INC CL A - CALL OPTIONS; STRIKE PRICE $360; EXPIRES 10/29/21,James R. Langevin,L000559,2021-11-15,D, RI02,House,,2021-11-16,-132.547884761393,Rhode Island,2023-11-16
X,Stock Option,United States Steel Corporation Common Stock,2021-10-18,Sale (Full),"$1,001 - $15,000",New,,Option Type: Call Strike price: $25.00  Expires: 06/17/2022,"Tuberville, Tommy",T000278,2021-11-10,R,,Senate,,2021-11-10,117.380693595694,Alabama,2023-08-28
CALX,Stock Option,"Calix, Inc Common Stock",2021-10-18,Purchase,"$1,001 - $15,000",New,,Option Type: Put Strike price: $55.00  Expires: 11/18/2022,"Tuberville, Tommy",T000278,2021-11-10,R,,Senate,,2021-11-10,-53.5161312845885,Alabama,2023-08-28
CALX,Stock Option,"Calix, Inc Common Stock",2021-10-18,Sale (Full),"$1,001 - $15,000",New,,Option Type: Put Strike price: $55.00  Expires: 11/18/2022,"Tuberville, Tommy",T000278,2021-11-10,R,,Senate,,2021-11-10,-53.5161312845885,Alabama,2023-08-28
CALX,Stock Option,"Calix, Inc Common Stock",2021-10-18,Sale (Full),"$1,001 - $15,000",New,,Option Type: Put Strike price: $55.00  Expires: 11/18/2022,"Tuberville, Tommy",T000278,2021-11-10,R,,Senate,,2021-11-10,-53.5161312845885,Alabama,2023-08-28
INTC,Stock Option,Intel Corporation - Common Stock,2021-10-18,Sale (Full),"$1,001 - $15,000",New,,Option Type: Call Strike price: $60.00  Expires: 06/17/2022,"Tuberville, Tommy",T000278,2021-11-10,R,,Senate,,2021-11-10,-84.1897173022646,Alabama,2023-08-28
GNRC,OP,GENERAC HOLDLINGS INC.,2021-10-15,Sale,"$15,001 - $50,000",NEW,BROKERAGE ACCOUNT,CALL OPTIONS; STRIKE PRICE $400; EXPIRES 11/19/21,James R. Langevin,L000559,2021-11-15,D, RI02,House,,2021-11-16,-115.330452623935,Rhode Island,2023-11-16
GNRC,OP,GENERAC HOLDLINGS INC.,2021-10-15,Sale,"$15,001 - $50,000",NEW,BROKERAGE ACCOUNT,CALL OPTIONS; STRIKE PRICE $400; EXPIRES 11/19/21,James R. Langevin,L000559,2021-11-15,D, RI02,House,,2021-11-16,-115.330452623935,Rhode Island,2023-11-16
WYNN,OP,"WYNN RESORTS, LIMITED",2021-10-13,Sale,"$1,001 - $15,000",NEW,IRON GATE GA BROKERAGE PORTFOLIO,WYNN OCT 15 21 100.0 PUT NOT PART OF A COMPENSATION PACKAGE OR HELD AS AN ESOP,Blake Moore,M001213,2021-10-15,R, UT01,House,,2021-10-18,-23.2549678827011,Utah,2023-11-16
WYNN,OP,"WYNN RESORTS, LIMITED",2021-10-13,Sale,"$1,001 - $15,000",NEW,IRON GATE GA BROKERAGE PORTFOLIO,WYNN DEC 17 21 105.0 PUT NOT PART OF A COMPENSATION PACKAGE OR HELD AS AN ESOP,Blake Moore,M001213,2021-10-15,R, UT01,House,,2021-10-18,-23.2549678827011,Utah,2023-11-16
WYNN,OP,"WYNN RESORTS, LIMITED",2021-10-13,Purchase,"$1,001 - $15,000",NEW,IRON GATE GA BROKERAGE PORTFOLIO,WYNN DEC 17 21 100.0 PUT NOT PART OF A COMPENSATION PACKAGE OR HELD AS AN ESOP,Blake Moore,M001213,2021-10-15,R, UT01,House,,2021-10-18,-23.2549678827011,Utah,2023-11-16
WYNN,OP,"WYNN RESORTS, LIMITED",2021-10-13,Purchase,"$1,001 - $15,000",NEW,IRON GATE GA BROKERAGE PORTFOLIO,WYNN OCT 15 21 105.0 PUT NOT PART OF A COMPENSATION PACKAGE OR HELD AS AN ESOP,Blake Moore,M001213,2021-10-15,R, UT01,House,,2021-10-18,-23.2549678827011,Utah,2023-11-16
Z,OP,"ZILLOW GROUP, INC. - CLASS C CAPITAL STOCK",2021-10-04,Purchase,"$1,001 - $15,000",NEW,BROKERAGE ACCOUNT,CALL OPTIONS; STRIKE PRICE $84; EXPIRES 11/12/21,James R. Langevin,L000559,2021-11-15,D, RI02,House,,2021-11-16,-73.7085710007001,Rhode Island,2023-11-16
GNRC,OP,GENERAC HOLDLINGS INC.,2021-10-01,Purchase,"$1,001 - $15,000",NEW,BROKERAGE ACCOUNT,CALL OPTIONS; STRIKE PRICE $400; EXPIRES 11/19/21,James R. Langevin,L000559,2021-11-15,D, RI02,House,,2021-11-16,-115.694208453808,Rhode Island,2023-11-16
GNRC,OP,GENERAC HOLDLINGS INC.,2021-09-30,Purchase,"$1,001 - $15,000",NEW,BROKERAGE ACCOUNT,CALL OPTIONS; STRIKE PRICE $400; EXPIRES 11/19/21,James R. Langevin,L000559,2021-10-15,D, RI02,House,,2021-10-18,-117.808372938465,Rhode Island,2023-11-16
X,Stock Option,United States Steel Corporation Common Stock,2021-09-20,Sale (Full),"$15,001 - $50,000",New,,Option Type: Call Strike price: $25.00  Expires: 06/17/2022,"Tuberville, Tommy",T000278,2021-10-15,R,,Senate,,2021-10-15,113.908880371183,Alabama,2023-08-28
BABA,Stock Option,Alibaba Group Holding Limited American Depositary,2021-09-13,Sale (Full),"$1,001 - $15,000",New,,Option Type: Short Sale Strike price: $230.00  Expires: 09/16/2022,"Tuberville, Tommy",T000278,2021-10-15,R,,Senate,,2021-10-15,-53.472524285836,Alabama,2023-08-28
BABA,Stock Option,Alibaba Group Holding Limited American Depositary,2021-09-13,Sale (Full),"$15,001 - $50,000",New,,Option Type: Short Sale Strike price: $230.00  Expires: 09/16/2022,"Tuberville, Tommy",T000278,2021-10-15,R,,Senate,,2021-10-15,-53.472524285836,Alabama,2023-08-28
BABA,Stock Option,Alibaba Group Holding Limited American Depositary,2021-09-13,Purchase,"$50,001 - $100,000",New,,Option Type: Put Strike price: $230.00  Expires: 09/17/2021,"Tuberville, Tommy",T000278,2021-10-15,R,,Senate,,2021-10-15,-53.472524285836,Alabama,2023-08-28
BABA,Stock Option,Alibaba Group Holding Limited American Depositary,2021-09-13,Sale (Full),"$15,001 - $50,000",New,,Option Type: Short Sale Strike price: $230.00  Expires: 09/16/2022,"Tuberville, Tommy",T000278,2021-10-15,R,,Senate,,2021-10-15,-53.472524285836,Alabama,2023-08-28
WYNN,OP,"WYNN RESORTS, LIMITED",2021-09-07,Purchase,"$1,001 - $15,000",NEW,IRON GATE GA BROKERAGE PORTFOLIO,PUT WYNN SEP 17 21 105.0 P NOT PART OF A COMPENSATION PACKAGE OR ESOP,Blake Moore,M001213,2021-09-24,R, UT01,House,,2021-09-27,-33.9757645914773,Utah,2023-11-16
WYNN,OP,"WYNN RESORTS, LIMITED",2021-09-07,Sale,"$1,001 - $15,000",NEW,IRON GATE GA BROKERAGE PORTFOLIO,PUT WYNN OCT 15 21 105.0 P NOT PART OF A COMPENSATION PACKAGE OR ESOP,Blake Moore,M001213,2021-09-24,R, UT01,House,,2021-09-27,-33.9757645914773,Utah,2023-11-16
WYNN,OP,"WYNN RESORTS, LIMITED",2021-09-07,Purchase,"$1,001 - $15,000",NEW,IRON GATE GA BROKERAGE PORTFOLIO,PUT WYNN SEP 17 21 105.0 P NOT PART OF A COMPENSATION PACKAGE OR ESOP,Blake Moore,M001213,2021-09-24,R, UT01,House,,2021-09-27,-33.9757645914773,Utah,2023-11-16
WYNN,OP,"WYNN RESORTS, LIMITED",2021-09-07,Sale,"$1,001 - $15,000",NEW,IRON GATE GA BROKERAGE PORTFOLIO,PUT WYNN OCT 15 21 105.0 P NOT PART OF A COMPENSATION PACKAGE OR ESOP,Blake Moore,M001213,2021-09-24,R, UT01,House,,2021-09-27,-33.9757645914773,Utah,2023-11-16
WYNN,OP,"WYNN RESORTS, LIMITED",2021-09-07,Purchase,"$1,001 - $15,000",NEW,IRON GATE GA BROKERAGE PORTFOLIO,PUT WYNN OCT 15 21 100.0 P NOT PART OF A COMPENSATION PACKAGE OR ESOP,Blake Moore,M001213,2021-09-24,R, UT01,House,,2021-09-27,-33.9757645914773,Utah,2023-11-16
WYNN,OP,"WYNN RESORTS, LIMITED",2021-09-07,Purchase,"$1,001 - $15,000",NEW,IRON GATE GA BROKERAGE PORTFOLIO,WYNN OCT 15 21 100.0 P NOT PART OF A COMPENSATION PACKAGE OR ESOP,Blake Moore,M001213,2021-09-24,R, UT01,House,,2021-09-27,-33.9757645914773,Utah,2023-11-16
ECOM,Stock Option,ChannelAdvisor Corporation Common Stock,2021-09-03,Purchase,"$1,001 - $15,000",New,,Option Type: Put Strike price: $25.00  Expires: 09/17/2021,"Tuberville, Tommy",T000278,2021-10-15,R,,Senate,,2021-10-15,-2.0529107885773,Alabama,2023-08-28
CALX,Stock Option,"Calix, Inc Common Stock",2021-08-30,Sale (Full),"$1,001 - $15,000",New,,Option Type: Put Strike price: $40.00  Expires: 11/18/2022,"Tuberville, Tommy",T000278,2021-09-08,R,,Senate,,2021-09-08,-31.0319493910616,Alabama,2023-08-28
ECOM,Stock Option,ChannelAdvisor Corporation Common Stock,2021-08-30,Sale (Full),"$1,001 - $15,000",New,,Option Type: Put Strike price: $25.00  Expires: 03/18/2022,"Tuberville, Tommy",T000278,2021-09-08,R,,Senate,,2021-09-08,2.76200074594166,Alabama,2023-08-28
ECOM,Stock Option,ChannelAdvisor Corporation Common Stock,2021-08-30,Sale (Full),"$1,001 - $15,000",New,,Option Type: Put Strike price: $25.00  Expires: 03/18/2022,"Tuberville, Tommy",T000278,2021-09-08,R,,Senate,,2021-09-08,2.76200074594166,Alabama,2023-08-28
CALX,Stock Option,"Calix, Inc Common Stock",2021-08-27,Purchase,"$1,001 - $15,000",New,,Option Type: Put Strike price: $40.00  Expires: 10/15/2021,"Tuberville, Tommy",T000278,2021-09-08,R,,Senate,,2021-09-08,-34.1420476520158,Alabama,2023-08-28
BABA,OP,ALIBABA GROUP HOLDING LIMITED AMERICAN DEPOSITARY SHARES EACH REPRESENTING EIGHT ORDINARY SHARE,2021-08-27,Purchase,"$1,001 - $15,000",NEW,IRON GATE GA BROKERAGE PORTFOLIO,PUT BABA OCT 15 21 160.0 P NOT PART OF A COMPENSATION PACKAGE OR ESOP,Blake Moore,M001213,2021-09-24,R, UT01,House,,2021-09-27,-48.8485048442387,Utah,2023-11-16
BABA,OP,ALIBABA GROUP HOLDING LIMITED AMERICAN DEPOSITARY SHARES EACH REPRESENTING EIGHT ORDINARY SHARE,2021-08-27,Sale,"$1,001 - $15,000",NEW,IRON GATE GA BROKERAGE PORTFOLIO,PUT BABA NOV 19 21 155.0 P,Blake Moore,M001213,2021-09-24,R, UT01,House,,2021-09-27,-48.8485048442387,Utah,2023-11-16
NFLX,OP,"NETFLIX, INC.",2021-08-19,Sale,"$1,001 - $15,000",NEW,BROKERAGE ACCOUNT,CALL OPTIONS; STRIKE PRICE $525; EXPIRES 08/20/21,James R. Langevin,L000559,2021-09-13,D, RI02,House,,2021-09-15,45.9955363710246,Rhode Island,2023-11-16
TSLA,OP,"TESLA, INC.",2021-08-18,Purchase,"$1,001 - $15,000",NEW,IRON GATE GA BROKERAGE PORTFOLIO,PUT TSLA OCT 15 21 500.0 P NOT PART OF A COMPENSATION PACKAGE OR ESOP,Blake Moore,M001213,2021-09-24,R, UT01,House,,2021-09-27,23.5272691387963,Utah,2023-11-16
TSLA,OP,"TESLA, INC.",2021-08-18,Sale,"$1,001 - $15,000",NEW,IRON GATE GA BROKERAGE PORTFOLIO,PUT TSLA OCT 15 21 510.0 P NOT PART OF A COMPENSATION PACKAGE OR ESOP,Blake Moore,M001213,2021-09-24,R, UT01,House,,2021-09-27,23.5272691387963,Utah,2023-11-16
BABA,OP,ALIBABA GROUP HOLDING LIMITED AMERICAN DEPOSITARY SHARES EACH REPRESENTING EIGHT ORDINARY SHARE,2021-08-17,Sale,"$1,001 - $15,000",NEW,IRON GATE GA BROKERAGE PORTFOLIO,PUT BABA OCT 15 21 160.0 P NOT PART OF A COMPENSATION PACKAGE OR ESOP,Blake Moore,M001213,2021-09-24,R, UT01,House,,2021-09-27,-58.7373101549644,Utah,2023-11-16
MSFT,OP,MICROSOFT CORPORATION,2021-08-16,Sale,"$500,001 - $1,000,000",NEW,MORGAN STANLEY - PORTFOLIO MANAGEMENT ACTIVE ASSETS ACCOUNT,CALL OPTIONS; STRIKE PRICE $150; EXPIRES 3/18/22,Josh Gottheimer,G000583,2021-09-20,D, NJ05,House,,2021-09-21,16.4028816948119,New Jersey,2023-11-16
MSFT,OP,MICROSOFT CORPORATION,2021-08-16,Sale,"$500,001 - $1,000,000",NEW,MORGAN STANLEY - PORTFOLIO MANAGEMENT ACTIVE ASSETS ACCOUNT,CALL OPTIONS; STRIKE PRICE $160; EXPIRES 1/21/22,Josh Gottheimer,G000583,2021-09-20,D, NJ05,House,,2021-09-21,16.4028816948119,New Jersey,2023-11-16
MSFT,OP,MICROSOFT CORPORATION,2021-08-16,Purchase,"$500,001 - $1,000,000",NEW,MORGAN STANLEY - PORTFOLIO MANAGEMENT ACTIVE ASSETS ACCOUNT,CALL OPTIONS; STRIKE PRICE $160; EXPIRES 9/17/21,Josh Gottheimer,G000583,2021-09-20,D, NJ05,House,,2021-09-21,16.4028816948119,New Jersey,2023-11-16
MSFT,OP,MICROSOFT CORPORATION,2021-08-16,Sale,"$500,001 - $1,000,000",NEW,MORGAN STANLEY - PORTFOLIO MANAGEMENT ACTIVE ASSETS ACCOUNT,CALL OPTIONS; STRIKE PRICE $145; EXPIRES 3/18/22,Josh Gottheimer,G000583,2021-09-20,D, NJ05,House,,2021-09-21,16.4028816948119,New Jersey,2023-11-16
MSFT,OP,MICROSOFT CORPORATION,2021-08-16,Sale,"$1,000,001 - $5,000,000",NEW,MORGAN STANLEY - PORTFOLIO MANAGEMENT ACTIVE ASSETS ACCOUNT,CALL OPTIONS; STRIKE PRICE $150; EXPIRES 3/18/22,Josh Gottheimer,G000583,2021-09-20,D, NJ05,House,,2021-09-21,16.4028816948119,New Jersey,2023-11-16
MSFT,OP,MICROSOFT CORPORATION,2021-08-16,Sale,"$1,000,001 - $5,000,000",NEW,MORGAN STANLEY - PORTFOLIO MANAGEMENT ACTIVE ASSETS ACCOUNT,CALL OPTIONS; STRIKE PRICE $150; EXPIRES 3/18/22,Josh Gottheimer,G000583,2021-09-20,D, NJ05,House,,2021-09-21,16.4028816948119,New Jersey,2023-11-16
MSFT,OP,MICROSOFT CORPORATION,2021-08-16,Purchase,"$1,000,001 - $5,000,000",NEW,MORGAN STANLEY - PORTFOLIO MANAGEMENT ACTIVE ASSETS ACCOUNT,CALL OPTIONS; STRIKE PRICE $150; EXPIRES 10/15/21,Josh Gottheimer,G000583,2021-09-20,D, NJ05,House,,2021-09-21,16.4028816948119,New Jersey,2023-11-16
MSFT,OP,MICROSOFT CORPORATION,2021-08-16,Purchase,"$500,001 - $1,000,000",NEW,MORGAN STANLEY - PORTFOLIO MANAGEMENT ACTIVE ASSETS ACCOUNT,CALL OPTIONS; STRIKE PRICE $145; EXPIRES 10/15/21,Josh Gottheimer,G000583,2021-09-20,D, NJ05,House,,2021-09-21,16.4028816948119,New Jersey,2023-11-16
MSFT,OP,MICROSOFT CORPORATION,2021-08-16,Purchase,"$1,000,001 - $5,000,000",NEW,MORGAN STANLEY - PORTFOLIO MANAGEMENT ACTIVE ASSETS ACCOUNT,CALL OPTIONS; STRIKE PRICE $150; EXPIRES 9/17/21,Josh Gottheimer,G000583,2021-09-20,D, NJ05,House,,2021-09-21,16.4028816948119,New Jersey,2023-11-16
MSFT,OP,MICROSOFT CORPORATION,2021-08-16,Purchase,"$500,001 - $1,000,000",NEW,MORGAN STANLEY - PORTFOLIO MANAGEMENT ACTIVE ASSETS ACCOUNT,CALL OPTIONS; STRIKE PRICE $150; EXPIRES 11/19/21,Josh Gottheimer,G000583,2021-09-20,D, NJ05,House,,2021-09-21,16.4028816948119,New Jersey,2023-11-16
COIN,OP,"COINBASE GLOBAL, INC. - CLASS A",2021-08-13,Sale,"$1,001 - $15,000",NEW,ROLLOVER IRA,CALL,Marie Newman,N000192,2021-09-08,D, IL03,House,,2021-09-09,-55.1842624861056,Illinois,2023-11-16
INTC,Stock Option,Intel Corporation - Common Stock,2021-08-10,Sale (Full),"$1,001 - $15,000",New,,Option Type: Put Strike price: $52.50  Expires: 06/17/2022,"Tuberville, Tommy",T000278,2021-09-08,R,,Senate,,2021-09-08,-85.0890503538613,Alabama,2023-08-28
WYNN,OP,"WYNN RESORTS, LIMITED",2021-08-04,Purchase,"$1,001 - $15,000",NEW,IRON GATE GA BROKERAGE PORTFOLIO,PUT - WYNN SEP 17 21 100.0 P NOT PART OF A COMPENSATION PACKAGE OR ESOP,Blake Moore,M001213,2021-08-13,R, UT01,House,,2021-08-13,-20.0393098617707,Utah,2023-11-16
WYNN,OP,"WYNN RESORTS, LIMITED",2021-08-04,Sale,"$1,001 - $15,000",NEW,IRON GATE GA BROKERAGE PORTFOLIO,PUT - WYNN SEP 17 21 105.0 P NOT PART OF A COMPENSATION PACKAGE OR ESOP,Blake Moore,M001213,2021-08-13,R, UT01,House,,2021-08-13,-20.0393098617707,Utah,2023-11-16
WYNN,OP,"WYNN RESORTS, LIMITED",2021-08-04,Sale,"$1,001 - $15,000",NEW,IRON GATE GA BROKERAGE PORTFOLIO,PUT - WYNN SEP 17 21 105.0 P NOT PART OF A COMPENSATION PACKAGE OR ESOP,Blake Moore,M001213,2021-08-13,R, UT01,House,,2021-08-13,-20.0393098617707,Utah,2023-11-16
WYNN,OP,"WYNN RESORTS, LIMITED",2021-08-04,Purchase,"$1,001 - $15,000",NEW,IRON GATE GA BROKERAGE PORTFOLIO,PUT - WYNN AUG 20 21 100.0 P NOT PART OF A COMPENSATION PACKAGE OR ESOP,Blake Moore,M001213,2021-08-13,R, UT01,House,,2021-08-13,-20.0393098617707,Utah,2023-11-16
WYNN,OP,"WYNN RESORTS, LIMITED",2021-08-04,Sale,"$1,001 - $15,000",NEW,IRON GATE GA BROKERAGE PORTFOLIO,PUT - WYNN AUG 20 21 100.0 P NOT PART OF A COMPENSATION PACKAGE OR ESOP,Blake Moore,M001213,2021-08-13,R, UT01,House,,2021-08-13,-20.0393098617707,Utah,2023-11-16
WYNN,OP,"WYNN RESORTS, LIMITED",2021-08-04,Purchase,"$1,001 - $15,000",NEW,IRON GATE GA BROKERAGE PORTFOLIO,PUT - WYNN AUG 20 21 105.0 P NOT PART OF A COMPENSATION PACKAGE OR ESOP,Blake Moore,M001213,2021-08-13,R, UT01,House,,2021-08-13,-20.0393098617707,Utah,2023-11-16
WYNN,OP,"WYNN RESORTS, LIMITED",2021-08-04,Sale,"$1,001 - $15,000",NEW,IRON GATE GA BROKERAGE PORTFOLIO,PUT - WYNN AUG 20 21 100.0 P NOT PART OF A COMPENSATION PACKAGE OR ESOP,Blake Moore,M001213,2021-08-13,R, UT01,House,,2021-08-13,-20.0393098617707,Utah,2023-11-16
WYNN,OP,"WYNN RESORTS, LIMITED",2021-08-04,Purchase,"$1,001 - $15,000",NEW,IRON GATE GA BROKERAGE PORTFOLIO,PUT - WYNN AUG 20 21 105.0 P NOT PART OF A COMPENSATION PACKAGE OR ESOP,Blake Moore,M001213,2021-08-13,R, UT01,House,,2021-08-13,-20.0393098617707,Utah,2023-11-16
TSLA,OP,"TESLA, INC.",2021-08-02,Purchase,"$1,001 - $15,000",NEW,ROLLOVER IRA,CALL,Marie Newman,N000192,2021-09-08,D, IL03,House,,2021-09-09,17.9548551321925,Illinois,2023-11-16
OXY,Stock Option,Occidental Petroleum Corporation Common Stock,2021-08-02,Sale (Full),"$1,001 - $15,000",New,,Option Type: Call Strike price: $31.00  Expires: 02/18/2022,"Tuberville, Tommy",T000278,2021-09-08,R,,Senate,,2021-09-08,10.6692484868121,Alabama,2023-08-28
OXY,Stock Option,Occidental Petroleum Corporation Common Stock,2021-08-02,Sale (Full),"$1,001 - $15,000",New,,Option Type: Put Strike price: $25.00  Expires: 02/18/2022,"Tuberville, Tommy",T000278,2021-09-08,R,,Senate,,2021-09-08,10.6692484868121,Alabama,2023-08-28
F,Stock Option,Ford Motor Company Common Stock,2021-07-30,Sale (Full),"$15,001 - $50,000",New,,Option Type: Put Strike price: $15.00  Expires: 03/18/2022,"Tuberville, Tommy",T000278,2021-08-13,R,,Senate,,2021-08-16,-59.8574843181629,Alabama,2023-08-28
AA,Stock Option,Alcoa Corporation Common Stock,2021-07-29,Purchase,"$1,001 - $15,000",New,,Option Type: Put Strike price: $25.00  Expires: 10/15/2021,"Tuberville, Tommy",T000278,2021-08-13,R,,Senate,,2021-08-16,-57.0823542901004,Alabama,2023-08-28
Z,OP,"ZILLOW GROUP, INC. - CLASS C CAPITAL STOCK",2021-07-28,Sale,"$1,001 - $15,000",NEW,,CALL OPTIONS; STRIKE PRICE $114; EXPIRES 8/6/21,James R. Langevin,L000559,2021-08-14,D, RI02,House,,2021-08-16,-87.949471989065,Rhode Island,2023-11-16
NVDA,Stock Option,NVIDIA Corporation - Common Stock,2021-07-28,Sale (Full),"$15,001 - $50,000",New,,Option Type: Put Strike price: $180.00  Expires: 06/17/2022,"Tuberville, Tommy",T000278,2021-08-13,R,,Senate,,2021-08-16,777.486962175433,Alabama,2023-08-28
NVDA,OP,NVIDIA CORPORATION,2021-07-23,Purchase,"$250,001 - $500,000",NEW,,PURCHASED 50 CALL OPTIONS WITH A STRIKE PRICE OF $100 AND AN EXPIRATION DATE OF 9/16/22.,Nancy Pelosi,P000197,2021-08-20,D, CA12,House,,2021-08-20,775.246422367377,California,2023-11-16
CLF,Stock Option,Cleveland-Cliffs Inc. Common Stock,2021-07-21,Sale (Full),"$1,001 - $15,000",New,,Option Type: Put Strike price: $20.00  Expires: 01/21/2022,"Tuberville, Tommy",T000278,2021-08-13,R,,Senate,,2021-08-16,-98.3250858001778,Alabama,2023-08-28
CLF,Stock Option,Cleveland-Cliffs Inc. Common Stock,2021-07-21,Sale (Full),"$1,001 - $15,000",New,,Option Type: Put Strike price: $20.00  Expires: 01/21/2022,"Tuberville, Tommy",T000278,2021-08-13,R,,Senate,,2021-08-16,-98.3250858001778,Alabama,2023-08-28
CLF,Stock Option,Cleveland-Cliffs Inc. Common Stock,2021-07-21,Sale (Full),"$1,001 - $15,000",New,,Option Type: Put Strike price: $20.00  Expires: 01/21/2022,"Tuberville, Tommy",T000278,2021-08-13,R,,Senate,,2021-08-16,-98.3250858001778,Alabama,2023-08-28
CLF,Stock Option,Cleveland-Cliffs Inc. Common Stock,2021-07-21,Sale (Full),"$15,001 - $50,000",New,,Option Type: Call Strike price: $23.00  Expires: 01/21/2022,"Tuberville, Tommy",T000278,2021-08-13,R,,Senate,,2021-08-16,-98.3250858001778,Alabama,2023-08-28
CLF,Stock Option,Cleveland-Cliffs Inc. Common Stock,2021-07-20,Sale (Full),"$1,001 - $15,000",New,,Option Type: Call Strike price: $20.00  Expires: 01/21/2022,"Tuberville, Tommy",T000278,2021-08-13,R,,Senate,,2021-08-16,-96.6654791592448,Alabama,2023-08-28
CLF,Stock Option,Cleveland-Cliffs Inc. Common Stock,2021-07-20,Sale (Full),"$1,001 - $15,000",New,,Option Type: Call Strike price: $20.00  Expires: 01/21/2022,"Tuberville, Tommy",T000278,2021-08-13,R,,Senate,,2021-08-16,-96.6654791592448,Alabama,2023-08-28
TSLA,OP,"TESLA, INC.",2021-07-19,Sale,"$1,001 - $15,000",NEW,ROLLOVER IRA,CALL,Marie Newman,N000192,2021-08-05,D, IL03,House,,2021-08-06,29.9126919130053,Illinois,2023-11-16
NFLX,OP,"NETFLIX, INC.",2021-07-19,Sale,"$1,001 - $15,000",NEW,ROLLOVER IRA,CALL,Marie Newman,N000192,2021-08-05,D, IL03,House,,2021-08-06,44.955195977603,Illinois,2023-11-16
